TagID,TagName,Description,TagType,TagDataType,MaxRawValue,MinRawValue,MaxValue,MinValue,NonLinearTableName,ConvertType,IsFilter,DeadBand,Unit,ChannelName,DeviceName,ChannelDriver,DeviceSeries,DeviceSeriesType,CollectControl,CollectInterval,CollectOffset,TimeZoneBias,TimeAdjustment,Enable,ForceWrite,ItemName,RegName,RegType,ItemDataType,ItemAccessMode,HisRecordMode,HisDeadBand,HisInterval,TagGroup
5301,Group1_FCS0101!APCCTL_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCCTL.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5302,Group1_FCS0101!APCCTL_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCCTL.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5303,Group1_FCS0101!APCCTL_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCCTL.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5304,Group1_FCS0101!APCCTL_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCCTL.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5305,Group1_FCS0101!APCKH2_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH2.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5306,Group1_FCS0101!APCKH2_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH2.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5307,Group1_FCS0101!APCKH2_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH2.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5308,Group1_FCS0101!APCKH2_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH2.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5309,Group1_FCS0101!APCKHSUM1_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM1.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5310,Group1_FCS0101!APCKHSUM1_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM1.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5311,Group1_FCS0101!APCKHSUM1_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM1.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5312,Group1_FCS0101!APCKHSUM1_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM1.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5313,Group1_FCS0101!APCKHSUM2_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM2.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5314,Group1_FCS0101!APCKHSUM2_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM2.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5315,Group1_FCS0101!APCKHSUM2_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM2.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5316,Group1_FCS0101!APCKHSUM2_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM2.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5317,Group1_FCS0101!APCKHSUM3_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM3.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5318,Group1_FCS0101!APCKHSUM3_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM3.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5319,Group1_FCS0101!APCKHSUM3_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM3.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5320,Group1_FCS0101!APCKHSUM3_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM3.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5321,Group1_FCS0101!APCKHSUM4_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM4.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5322,Group1_FCS0101!APCKHSUM4_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM4.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5323,Group1_FCS0101!APCKHSUM4_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM4.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5324,Group1_FCS0101!APCKHSUM4_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM4.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5325,Group1_FCS0101!APCKHSUM5_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM5.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5326,Group1_FCS0101!APCKHSUM5_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM5.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5327,Group1_FCS0101!APCKHSUM5_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM5.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5328,Group1_FCS0101!APCKHSUM5_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM5.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5329,Group1_FCS0101!APCKHSUM6_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM6.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5330,Group1_FCS0101!APCKHSUM6_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM6.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5331,Group1_FCS0101!APCKHSUM6_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM6.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5332,Group1_FCS0101!APCKHSUM6_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM6.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5333,Group1_FCS0101!APCKHSUM7_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM7.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5334,Group1_FCS0101!APCKHSUM7_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM7.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5335,Group1_FCS0101!APCKHSUM7_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM7.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5336,Group1_FCS0101!APCKHSUM7_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM7.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5337,Group1_FCS0101!APCKHSUM8_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM8.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5338,Group1_FCS0101!APCKHSUM8_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM8.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5339,Group1_FCS0101!APCKHSUM8_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM8.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5340,Group1_FCS0101!APCKHSUM8_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM8.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5341,Group1_FCS0101!APCKHSUM9_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM9.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5342,Group1_FCS0101!APCKHSUM9_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM9.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5343,Group1_FCS0101!APCKHSUM9_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM9.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5344,Group1_FCS0101!APCKHSUM9_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKHSUM9.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5345,Group1_FCS0101!APCKH_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5346,Group1_FCS0101!APCKH_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5347,Group1_FCS0101!APCKH_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5348,Group1_FCS0101!APCKH_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCKH.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5349,Group1_FCS0101!APCRL01_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCRL01.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5350,Group1_FCS0101!APCRL01_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCRL01.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5351,Group1_FCS0101!APCRL01_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCRL01.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5352,Group1_FCS0101!APCRL01_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCRL01.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5353,Group1_FCS0101!APCSUMSW_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCSUMSW.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5354,Group1_FCS0101!APCSUMSW_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCSUMSW.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5355,Group1_FCS0101!APCSUMSW_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCSUMSW.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5356,Group1_FCS0101!APCSUMSW_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!APCSUMSW.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5357,Group1_FCS0101!ASD2345_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!ASD2345.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5358,Group1_FCS0101!ASD2345_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!ASD2345.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5359,Group1_FCS0101!ASD2345_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!ASD2345.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5360,Group1_FCS0101!ASD2345_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!ASD2345.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5361,Group1_FCS0101!BBB_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BBB.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5362,Group1_FCS0101!BBB_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BBB.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5363,Group1_FCS0101!BBB_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BBB.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5364,Group1_FCS0101!BBB_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BBB.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5365,Group1_FCS0101!BPASS01_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS01.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5366,Group1_FCS0101!BPASS01_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS01.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5367,Group1_FCS0101!BPASS01_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS01.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5368,Group1_FCS0101!BPASS01_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS01.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5369,Group1_FCS0101!BPASS02_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS02.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5370,Group1_FCS0101!BPASS02_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS02.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5371,Group1_FCS0101!BPASS02_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS02.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5372,Group1_FCS0101!BPASS02_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!BPASS02.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5373,Group1_FCS0101!C101_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!C101.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5374,Group1_FCS0101!C101_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!C101.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5375,Group1_FCS0101!C101_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!C101.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5376,Group1_FCS0101!C101_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!C101.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5377,Group1_FCS0101!CCC_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCC.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5378,Group1_FCS0101!CCC_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCC.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5379,Group1_FCS0101!CCC_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCC.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5380,Group1_FCS0101!CCC_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCC.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5381,Group1_FCS0101!CCRAPC01_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC01.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5382,Group1_FCS0101!CCRAPC01_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC01.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5383,Group1_FCS0101!CCRAPC01_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC01.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5384,Group1_FCS0101!CCRAPC01_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC01.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5385,Group1_FCS0101!CCRAPC02_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC02.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5386,Group1_FCS0101!CCRAPC02_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC02.LL,,0,DOUBLE,读写,不记录,0.000000,60,
5387,Group1_FCS0101!CCRAPC02_PH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC02.PH,,0,DOUBLE,读写,不记录,0.000000,60,
5388,Group1_FCS0101!CCRAPC02_PL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC02.PL,,0,DOUBLE,读写,不记录,0.000000,60,
5389,Group1_FCS0101!CCRAPC03_HH,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC03.HH,,0,DOUBLE,读写,不记录,0.000000,60,
5390,Group1_FCS0101!CCRAPC03_LL,,用户变量,IODouble,0.000000,0.000000,0.000000,0.000000,,无,否,0.000000,,Yokogawa.ExaopcDACS1.1,Group1,,OPCDA,0,否,0,0,0,0,是,否,FCS0101!CCRAPC03.LL,,0,DOUBLE,读写,不记录,0.000000,60,
